"produits céréaliers";"pâtes, riz et céréales";"pâtes, riz et céréales crus";"Orge entière, crue";"330";"9,44";"12,5";"56,2";"2,3";"0,8";"52,2";"17,3";"0";"0,48";"0,3";"1,11";"0,03";"33";"110";"0,5";"3,6";"-";"133";"1,94";"264";"452";"6,15";"12";"2,77";"0";"13";"0";"0,57";"2,2";"-";"0";"0,65";"0,29";"4,6";"0,28";"0,32";"19";"0"
"produits céréaliers";"pâtes, riz et céréales";"pâtes, riz et céréales crus";"Orge perlée, crue";"343";"10,1";"9,91";"68,6";"1,16";"0,8";"-";"9,1";"0";"0,24";"0,15";"0,56";"0,023";"29";"-";"0,42";"2,5";"-";"79";"1,32";"221";"280";"-";"9";"2,13";"0";"13";"0";"0,02";"2,2";"-";"0";"0,19";"0,11";"4,6";"0,28";"0,26";"23";"0"
"produits céréaliers";"pâtes, riz et céréales";"pâtes, riz et céréales crus";"Mil entier, cru";"356";"8,69";"11";"64,3";"4,21";"-";"-";"8,5";"0";"0,72";"0,77";"2,13";"0,0068";"8,75";"-";"0,62";"3,91";"5";"107";"1,17";"263";"208";"16";"2,7";"2,54";"0";"-";"0";"0,05";"0,9";"-";"0";"0,42";"0,29";"4,72";"0,85";"0,57";"57,5";"0"
"produits céréaliers";"pâtes, riz et céréales";"pâtes, riz et céréales crus";"Quinoa, cru";"354";"13,3";"13,2";"58,1";"6,07";"-";"52,2";"7";"0";"0,71";"1,61";"3,29";"0,013";"47";"-";"0,59";"4,57";"-";"197";"2,03";"457";"563";"-";"5";"3,1";"0";"8";"0";"2,44";"0";"-";"-";"0,36";"0,32";"1,52";"0,77";"0,49";"184";"0"
"produits céréaliers";"pâtes, riz et céréales";"pâtes, riz et céréales crus";"Amarante, crue";"365";"11,3";"13,5";"58,6";"7,02";"1,68";"56,9";"6,7";"0";"1,46";"1,69";"2,78";"0,01";"159";"-";"0,53";"7,61";"-";"248";"3,33";"557";"508";"-";"4";"2,87";"0";"1";"0";"1,19";"0";"-";"4,2";"0,12";"0,2";"0,92";"1,46";"0,59";"82";"0"
"produits céréaliers";"pâtes, riz et céréales";"pâtes, riz et céréales crus";"Sorgho entier, cru";"349";"12,4";"10,6";"65,4";"3,46";"2,48";"62,9";"6,7";"0";"0,61";"1,13";"1,56";"0,005";"13";"60";"0,28";"3,36";"-";"165";"1,61";"289";"363";"43";"2";"1,67";"0";"-";"0";"0,5";"-";"-";"0";"0,33";"0,096";"3,69";"0,37";"0,44";"20";"0"
"produits céréaliers";"pâtes, riz et céréales";"pâtes, riz et céréales crus";"Sarrasin entier, cru";"356";"10,1";"12,9";"64,6";"3,55";"-";"-";"7";"0";"0,74";"1,04";"1,04";"0,0025";"16,3";"-";"1,1";"2,2";"2,5";"231";"1,3";"362";"460";"-";"1";"2,4";"0";"-";"0";"-";"-";"-";"0";"0,1";"0,43";"7,02";"1,23";"0,21";"30";"0"
"produits céréaliers";"pâtes, riz et céréales";"pâtes, riz et céréales crus";"Seigle entier, cru";"331";"10,7";"9,83";"61";"1,97";"0,98";"53,8";"15";"0";"0,25";"0,22";"0,96";"0,0073";"26,4";"60";"0,34";"3,32";"2,7";"104";"3,14";"346";"469";"1,5";"2,9";"2,78";"0";"7";"0";"1";"5,9";"-";"0";"0,34";"0,21";"2,99";"1,4";"0,29";"47";"0"
"produits céréaliers";"pâtes, riz et céréales";"pâtes, riz et céréales crus";"Semoule de blé dur, crue";"348";"12,1";"10,9";"71,6";"1,25";"1";"-";"3,37";"0";"0,21";"0,14";"0,52";"0,003";"16,9";"-";"0,3";"0,92";"0,3";"26,5";"2,31";"102";"152";"1";"1,2";"2,18";"0";"-";"0";"0,1";"30";"-";"0";"0,25";"0,063";"2,16";"0,54";"0,094";"57";"0"
"produits céréaliers";"pâtes, riz et céréales";"pâtes, riz et céréales crus";"Mélange de céréales et légumineuses, cru";"349";"-";"13,7";"59";"4";"4,5";"-";"11";"0";"0,5";"-";"-";"0,99";"-";"-";"-";"-";"-";"70";"-";"-";"-";"-";"397";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"produits céréaliers";"pâtes, riz et céréales";"pâtes, riz et céréales crus";"Polenta ou semoule de maïs, précuite, sèche";"350";"12,6";"7,88";"74";"1,8";"-";"68";"3,2";"0";"-";"-";"-";"0,0043";"1,55";"94";"-";"< 1";"< 10";"35";"< 1";"104";"144";"< 5";"1,7";"< 1";"-";"< 50";"-";"< 1";"-";"-";"-";"0,07";"0,06";"< 0,05";"0,39";"0,08";"35";"-"
"produits céréaliers";"pâtes, riz et céréales";"pâtes, riz et céréales crus";"Couscous (semoule de blé dur roulée précuite à la vapeur), crue";"360";"8,56";"12";"72,7";"1,45";"2,95";"64,7";"4,33";"0";"0,28";"0,22";"0,59";"0,013";"24";"-";"0,25";"1,08";"-";"44";"0,78";"170";"166";"-";"5,5";"0,83";"0";"-";"0";"-";"-";"-";"0";"0,16";"0,078";"3,49";"1,24";"0,11";"20";"0"
"produits céréaliers";"pâtes, riz et céréales";"pâtes, riz et céréales crus";"Boulgour de blé, cru";"348";"9,05";"11,5";"66,8";"1,71";"0,41";"60";"9,57";"0";"0,27";"0,21";"0,76";"0,043";"34,3";"-";"0,33";"2,46";"2,7";"140";"3,32";"285";"410";"4,1";"17";"2,37";"0";"5";"0";"0,73";"16";"-";"0";"0,23";"0,12";"5,11";"1,07";"0,35";"24";"0"
"produits céréaliers";"pâtes, riz et céréales";"pâtes, riz et céréales crus";"Pâtes sèches standard, crues";"331";"17,1";"11,5";"65,8";"1,79";"2,12";"62,5";"3";"0";"0,37";"0,39";"0,76";"0,031";"20,5";"-";"0,27";"1,5";"0,6";"57,5";"0,75";"165";"219";"4,8";"9,2";"1,31";"0";"-";"0";"0,2";"0,1";"-";"0";"0,12";"0,048";"1,35";"0,37";"0,096";"23,7";"0"
"produits céréaliers";"pâtes, riz et céréales";"pâtes, riz et céréales crus";"Pâtes fraîches, aux œufs, crues";"279";"-";"10,1";"53,8";"1,87";"2,54";"-";"3,17";"0";"0,49";"-";"-";"0,35";"35";"-";"-";"1,29";"-";"-";"-";"-";"-";"-";"156";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"produits céréaliers";"pâtes, riz et céréales";"pâtes, riz et céréales crus";"Pâtes sèches, aux œufs, crues";"377";"9,01";"14";"68";"4,72";"2,19";"-";"3,15";"0";"1,34";"1,25";"1,33";"0,085";"35";"-";"0,3";"1,9";"7,04";"58";"0,86";"241";"244";"32,5";"34";"1,92";"17";"2";"0,3";"0,37";"0,5";"-";"0";"0,17";"0,09";"2,1";"0,91";"0,22";"29";"0,29"
"produits céréaliers";"pâtes, riz et céréales";"pâtes, riz et céréales crus";"Nouilles asiatiques aromatisées, déshydratées";"366";"-";"11,9";"71";"3";"0,5";"-";"4";"0";"1";"-";"-";"0,99";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"397";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"produits céréaliers";"pâtes, riz et céréales";"pâtes, riz et céréales crus";"Pâtes sèches, au blé complet, crues";"350";"11";"11,8";"67,6";"2,2";"1,8";"65,1";"6,1";"0";"0,38";"0,25";"0,92";"0,016";"32,1";"64";"< 1";"3,2";"10";"82,2";"1,8";"160";"378";"5,8";"6,2";"1,9";"0";"-";"0";"< 0,1";"0";"-";"0";"0,25";"0,07";"0,87";"0,66";"0,13";"22,4";"0"
"produits céréaliers";"pâtes, riz et céréales";"pâtes, riz et céréales crus";"Pâtes sèches, sans gluten, crues";"354";"-";"6,17";"79";"1,24";"0,38";"-";"1,22";"0";"0,24";"0,29";"0,45";"0,0078";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"3,61";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"produits céréaliers";"pâtes, riz et céréales";"pâtes, riz et céréales crus";"Vermicelle de riz, sèche";"363";"9,5";"7,44";"80,5";"1";"0";"63";"1,2";"0";"0,3";"-";"-";"0,03";"14,2";"48";"< 1";"< 1";"< 10";"13";"< 1";"60";"20,3";"< 5";"12";"1,3";"-";"< 50";"-";"< 0,1";"-";"-";"-";"< 0,05";"< 0,05";"< 0,05";"0,22";"< 0,05";"10";"-"
"produits céréaliers";"pâtes, riz et céréales";"pâtes, riz et céréales crus";"Vermicelle de soja, sèche";"344";"13,1";"< 0,57";"84,7";"0,14";"1,38";"77";"1,6";"0";"0";"-";"-";"0,039";"25,2";"47";"< 1";"< 1";"< 10";"9,6";"< 1";"40";"13,2";"< 5";"15,6";"< 1";"-";"< 50";"-";"< 0,1";"-";"-";"-";"< 0,05";"< 0,05";"< 0,05";"1,1";"< 0,05";"7";"-"
"produits céréaliers";"pâtes, riz et céréales";"pâtes, riz et céréales crus";"Gnocchi à la pomme de terre, cru";"176";"-";"4,66";"35";"1,42";"3,18";"-";"2,2";"0";"0,3";"-";"0";"1,18";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"468";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"produits céréaliers";"pâtes, riz et céréales";"pâtes, riz et céréales crus";"Gnocchi à la semoule, cru";"200";"-";"6,2";"37";"2,6";"9,9";"-";"1,9";"0";"0,34";"0,47";"0,94";"2,21";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"870";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"produits céréaliers";"pâtes, riz et céréales";"pâtes, riz et céréales crus";"Frik (blé dur immature concassé), cru";"321";"11,3";"9,62";"55,8";"2,25";"-";"30,2";"19,3";"0";"-";"-";"-";"0,011";"50,3";"89";"< 1";"5,2";"< 10";"114";"3,6";"321";"512";"< 5";"4,2";"3,6";"-";"< 50";"-";"< 0,1";"-";"-";"-";"0,24";"0,09";"3,49";"0,82";"0,14";"68,2";"-"
"produits céréaliers";"pains et viennoiseries";"pains";"Pain (aliment moyen)";"278";"29,3";"8,22";"55,1";"1,98";"3,32";"48,4";"3,25";"0,011";"0,28";"0,25";"0,4";"1,57";"31,2";;"0,3";"1,32";;"29,1";"0,71";"114";"163";"4,26";"656";"0,52";;;;"0,28";;;;"0,11";"0,052";"1,11";"0,41";"0,17";"18,5";"0,15"
"produits céréaliers";"pains et viennoiseries";"pains";"Pain, baguette, courante";"279";"28,2";"8,55";"54,2";"2,5";"2,7";"50,9";"2,9";"0";"0,29";"0,17";"0,55";"1,58";"20";"959";"0,11";"1,06";"5,93";"27,9";"0,5";"113";"162";"< 10";"730";"0,5";"0";"traces";"0";"0,12";"1,1";"-";"< 5";"0,095";"0,06";"0,86";"0,39";"0,14";"10";"0,095"
"produits céréaliers";"pains et viennoiseries";"pains";"Pain, baguette ou boule, au levain";"258";"34,4";"7,41";"53,1";"1,3";"2,4";"49,3";"2,1";"0";"0,17";"0,12";"0,43";"-";"18,7";"-";"0,11";"1,3";"-";"18,7";"0,57";"87,3";"124";"-";"-";"0,53";"-";"-";"-";"0,16";"1";"-";"-";"0,07";"0,02";"1,15";"0,4";"0,06";"13,8";"0,1"
"produits céréaliers";"pains et viennoiseries";"pains";"Pain, baguette, de tradition française";"283";"27,5";"7,98";"59,1";"1,1";"2,86";"51,5";"2,3";"0";"0,055";"0,044";"0,15";"1,71";"23,2";"-";"< 0,75";"1,32";"-";"22,1";"0,7";"105";"137";"< 5";"700";"< 0,75";"-";"-";"-";"0,28";"-";"-";"-";"0,11";"0,04";"1,26";"0,39";"0,2";"17,3";"0,1"
"produits céréaliers";"pains et viennoiseries";"pains";"Pain, baguette ou boule, bis (à la farine T80 ou T110) ";"262";"30,2";"8,6";"54";"0,33";"2,39";"49,5";"4,2";"0";"0,045";"0,039";"0,14";"-";"27,5";"-";"< 0,98";"1,31";"-";"33";"1";"140";"178";"-";"-";"1,2";"-";"-";"-";"0,23";"-";"-";"-";"0,13";"0,06";"1,66";"0,4";"0,27";"22,4";"0,1"
"produits céréaliers";"pains et viennoiseries";"pains";"Pain courant français, 400g ou boule";"263";"36,9";"7,9";"52";"2";"-";"-";"2,6";"0";"0,42";"0,46";"0,46";"1,33";"37";"-";"0,12";"1";"20,7";"21,3";"0,6";"124";"128";"2,65";"499";"0,63";"0";"-";"0";"0,5";"0";"-";"0";"0,12";"0,067";"1";"0,5";"0,053";"50,3";"0"
"produits céréaliers";"pains et viennoiseries";"pains";"Pain, baguette ou boule, bio (à la farine T55 jusqu'à T110)";"245";"35,7";"9,39";"47,1";"1,05";"1,37";"44,3";"5";"0";"0,17";"0,12";"0,72";"1,37";"24,2";"-";"0,19";"1,8";"-";"38";"1,27";"145";"190";"-";"538";"1,1";"-";"-";"-";"0,27";"-";"-";"-";"0,14";"0,04";"2,09";"0,51";"0,1";"19,3";"0,11"
"produits céréaliers";"pains et viennoiseries";"pains";"Pain, baguette ou boule, de campagne";"265";"31";"8,03";"54,5";"0,93";"1,5";"52,4";"3,35";"0";"0,083";"0,21";"0,33";"1,54";"20,2";"934";"0,1";"1,1";"6";"31,6";"0,58";"83";"163";"< 10";"731";"0,53";"-";"< 4";"-";"0,39";"-";"-";"traces";"0,1";"0,045";"1,1";"0,43";"0,15";"31";"0,17"
"produits céréaliers";"pains et viennoiseries";"pains";"Pain complet ou intégral (à la farine T150)";"252";"37,8";"10,2";"40,8";"3,7";"2,9";"37,9";"7,3";"0";"0,7";"0,14";"0,5";"1";"31,9";"-";"0,17";"2,09";"2";"56";"1,38";"187";"315";"< 10";"398";"1,12";"0";"-";"0";"0,3";"20";"-";"0";"0,2";"0,11";"2,4";"0,64";"0,24";"26,4";"0,11"
"produits céréaliers";"pains et viennoiseries";"pains";"Pain de mie, complet";"259";"35,4";"8,51";"43,7";"4,06";"5,69";"34,7";"6,23";"0,2";"0,96";"1,25";"0,71";"1,18";"141";"787";"< 1";"1,6";"< 10";"51,5";"1,5";"160";"226";"< 5";"471";"1,1";"-";"< 50";"-";"0,5";"-";"-";"-";"0,17";"0,1";"< 0,05";"0,56";"0,11";"25";"-"
"produits céréaliers";"pains et viennoiseries";"pains";"Pain de mie, au son";"275";"34,3";"6,84";"46";"5,5";"3,53";"30";"7";"0";"-";"-";"-";"1,35";"-";"-";"< 0,5";"3,5";"-";"76,6";"1,6";"-";"-";"< 5";"423";"1,4";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1,35";"-";"-";"< 2";"-"
"produits céréaliers";"pains et viennoiseries";"pains";"Pain de mie, multicéréale";"271";"34,4";"8,81";"43,6";"5,41";"4,42";"39,1";"5,74";"0,2";"1,15";"0,68";"1,8";"1,29";"77,6";"728";"2,6";"1,9";"6";"40,9";"1,52";"140";"157";"8";"515";"1,5";"< 2";"< 30";"< 0,5";"3";"-";"-";"< 1";"0,2";"0,12";"4,2";"0,55";"0,13";"52";"0,29"
"produits céréaliers";"pains et viennoiseries";"pains";"Pain au son";"253";"33,3";"8,3";"44,4";"3,28";"2,04";"41,8";"6,21";"0";"0,2";"0,16";"0,82";"1,65";"30,5";"-";"0,23";"2,05";"-";"54,1";"1,64";"198";"253";"< 5";"410";"1,19";"-";"-";"-";"0,2";"-";"-";"-";"0,15";"0,04";"1,93";"0,58";"0,16";"13,1";"0,1"
"produits céréaliers";"pains et viennoiseries";"pains";"Pain de seigle, et froment";"236";"36";"5,58";"46,3";"1,24";"1,9";"36";"8,9";"0";"0,2";"0,26";"0,37";"1,33";"22,8";"1050";"0,19";"1,2";"< 10";"29,6";"< 1";"169";"179";"< 5";"530";"< 1";"0";"< 50";"0";"< 0,1";"1";"-";"0,4";"0,15";"0,08";"0,5";"0,46";"0,12";"12";"0,13"
"produits céréaliers";"pains et viennoiseries";"pains";"Pain, sans gluten";"260";"33,8";"2,62";"51,8";"3,3";"4,9";"41,1";"6,5";"0";"1,24";"0,98";"0,82";"1,56";"60";"778";"0,06";"0,5";"< 20";"16";"0,19";"95";"75";"< 20";"624";"0,36";"-";"7,6";"-";"0,98";"< 0,8";"-";"38,6";"0,045";"0,02";"0,15";"0,4";"0,025";"10,7";"0,059"
"produits céréaliers";"pains et viennoiseries";"pains";"Pain, baguette, sans sel";"276";"26,9";"8,34";"56,5";"1,3";"8,6";"-";"2,68";"0";"0,3";"-";"-";"0,013";"42";"-";"0,12";"-";"6";"21,3";"0,52";"-";"129";"4,7";"-";"0,75";"-";"0";"-";"-";"-";"-";"-";"0,069";"-";"-";"-";"0,067";"23";"-"
"produits céréaliers";"pains et viennoiseries";"pains";"Pain panini";"269";"30,9";"7,66";"55,9";"1,1";"2,3";"48,3";"2,6";"0";"0,22";"0,38";"0,14";"1,55";"22";"-";"-";"0,9";"-";"29";"-";"118";"148";"-";"619";"-";"9";"6";"traces";"0,4";"-";"-";"-";"0,1";"0,1";"0,8";"0,4";"0,17";"39";"0,1"
"produits céréaliers";"pains et viennoiseries";"pains";"Pain pita";"256";"34,1";"7,53";"53";"0,92";"2,18";"48";"2,68";"0";"0,17";"0";"0";"1,38";"52,7";"982";"-";"1";"< 10";"18,1";"< 1";"84";"134";"< 5";"543";"< 1";"-";"< 50";"-";"< 0,1";"-";"-";"-";"0,11";"0,08";"2,6";"0,49";"0,05";"21";"-"
"produits céréaliers";"pains et viennoiseries";"pains";"Pain de mie, courant";"281";"31,8";"7,61";"50,8";"4,35";"6,03";"43";"3,42";"0,2";"1,55";"0,85";"0,51";"1,24";"122";"812";"0,099";"1,03";"< 10";"30,4";"0,55";"86";"150";"< 10";"495";"0,55";"0";"< 50";"0";"< 0,1";"-";"-";"0";"0,13";"0,1";"< 0,05";"0,46";"0,05";"20";"-"
"produits céréaliers";"pains et viennoiseries";"pains";"Pain de mie, sans croûte, préemballé";"251";"39,5";"7,22";"46,1";"3,58";"9,66";"36,5";"2,48";"0";"1,16";"1,41";"0,94";"0,96";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"442";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"produits céréaliers";"pains et viennoiseries";"pains";"Pain de mie brioché, préemballé";"317";"-";"7,92";"50,5";"8,68";"9,33";"40,7";"2,85";"0";"4,25";"1,14";"0,42";"1,09";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"435";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"produits céréaliers";"pains et viennoiseries";"pains";"Pain, baguette ou boule, aux céréales et graines, artisanal";"283";"28,2";"8,95";"49,1";"3,9";"4,5";"39,6";"7,7";"0";"0,36";"0,79";"1,47";"1,55";"38,7";"984";"0,21";"1,76";"< 10";"65,2";"0,73";"148";"273";"< 10";"621";"0,96";"< 2";"< 50";"< 0,5";"0,4";"-";"-";"< 0,5";"0,1";"0,06";"< 0,05";"0,39";"< 0,05";"28";"0,78"
"produits céréaliers";"pains et viennoiseries";"pains";"Muffin anglais, complet, petit pain spécial, préemballé";"212";"45,6";"12,5";"32,9";"1,87";"2,13";"30,7";"7,07";"0";"0,2";"0,41";"0,75";"0,98";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"393";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"produits céréaliers";"pains et viennoiseries";"pains";"Muffin anglais, petit pain spécial, préemballé";"224";"38,4";"10,6";"39,6";"1,88";"4,25";"35,4";"3,18";"0";"0,42";"0,67";"0,63";"1,05";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"418";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"produits céréaliers";"pains et viennoiseries";"pains";"Bagel";"269";"34,3";"9,26";"47,3";"3,98";"5,36";"-";"3,42";"0";"1,02";"0,18";"0,78";"1,08";"37,3";"-";"0,17";"1,83";"-";"36,3";"0,84";"111";"122";"-";"410";"0,95";"0";"2";"0";"0,32";"1,5";"-";"0";"0,24";"0,1";"2,3";"0,37";"0,083";"25";"0"
"produits céréaliers";"pains et viennoiseries";"pains";"Pain pour hamburger ou hot dog (bun), préemballé";"290";"30,9";"9,07";"49,7";"5,35";"5,88";"42,7";"3,3";"0";"0,88";"1,53";"1,11";"1,14";"89";"757";"0,13";"0,85";"< 20";"27";"0,56";"110";"140";"< 50";"453";"0,84";"-";"< 10";"-";"0,22";"2,81";"-";"< 0,5";"0,19";"0,03";"1";"0,37";"0,097";"13,5";"0,036"
"produits céréaliers";"pains et viennoiseries";"pains";"Pain blanc maison (avec farine pour machine à pain)";"253";"33,9";"7,81";"52,1";"0,9";"-";"40,4";"2,6";"0";"0,17";"0,083";"0,35";"1,45";"21";"880";"0,09";"0,85";"18,5";"20";"0,47";"94";"130";"< 50";"578";"0,62";"-";"< 10";"-";"0,18";"< 0,8";"-";"0,6";"0,079";"0,04";"0,69";"0,31";"0,082";"30,3";"-"
"produits céréaliers";"pains et viennoiseries";"pains";"Pain de campagne maison (avec farine pour machine à pain)";"237";"37,3";"7,98";"46,7";"0,9";"-";"39,3";"5,1";"0";"0,18";"0,083";"0,34";"1,34";"20";"899";"0,13";"1,3";"22";"34";"0,84";"130";"210";"< 50";"537";"1,1";"-";"< 10";"-";"0,26";"< 0,8";"-";"1,33";"0,16";"0,06";"0,64";"0,31";"0,062";"25,6";"-"
"produits céréaliers";"pains et viennoiseries";"pains";"Pain pour hamburger ou hot dog (bun), complet, préemballé";"282";"-";"8,89";"46,3";"5,75";"5,38";"-";"4,75";"0";"0,55";"-";"-";"1,11";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"413";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"produits céréaliers";"pains et viennoiseries";"pains";"Tortilla souple (à garnir), à base de maïs";"309";"32,1";"8,2";"51,2";"7,3";"1";"50,2";"3";"0";"1,4";"-";"-";"1,25";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"500";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"produits céréaliers";"pains et viennoiseries";"pains";"Tortilla souple (à garnir), à base de blé";"323";"26";"8,34";"52,1";"8,2";"1,55";"50,6";"3,85";"0";"3,85";"2,67";"1,32";"1,25";"45";"219";"0,1";"0,76";"< 20";"19";"0,4";"360";"150";"< 20";"650";"0,57";"< 21";"< 5";"-";"< 0,08";"4,78";"-";"-";"0,11";"< 0,01";"0,17";"0,35";"0,027";"39,4";"-"
"produits céréaliers";"pains et viennoiseries";"pains";"Blini";"260";"45,9";"5,98";"32,7";"11,2";"3,14";"29,3";"2,35";"0";"3,19";"3,31";"1,05";"1,32";"38,9";"762";"< 0,1";"0,6";"30";"14,2";"0,3";"116";"137";"< 5";"521";"0,45";"23";"-";"< 0,5";"2,4";"-";"-";"0";"0,11";"0,12";"0,73";"0,35";"0,07";"33";"0,28"
"produits céréaliers";"pains et viennoiseries";"biscottes et pains grillés";"Pain grillé, domestique";"335";"13,2";"9,56";"69,4";"1,16";"3,1";"63,3";"4,2";"0";"0,57";"0,24";"-";"2,12";"78,3";"1,9";"0,11";"1,16";"< 5";"29,1";"0,62";"122";"222";"< 10";"848";"0,63";"< 2";"0";"< 0,5";"0,28";"-";"-";"< 0,5";"0,18";"0,058";"1,68";"0,25";"0,14";"42,1";"-"
"produits céréaliers";"pains et viennoiseries";"biscottes et pains grillés";"Biscotte classique";"414";"0,3";"9,24";"77,1";"6,53";"6,55";"66,2";"4,86";"0";"2,85";"1,05";"0,47";"1,5";"23,4";"-";"0,14";"1,37";"9,13";"43,2";"0,67";"153";"250";"< 10";"589";"0,79";"53";"-";"0,35";"0,77";"0";"-";"0";"0,26";"0,12";"3,05";"-";"0,23";"128";"-"
"produits céréaliers";"pains et viennoiseries";"biscottes et pains grillés";"Biscotte briochée";"413";"-";"10,9";"69";"9,28";"9,01";"59,4";"4,85";"0";"6,17";"-";"-";"0,99";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"394";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"produits céréaliers";"pains et viennoiseries";"biscottes et pains grillés";"Biscotte sans adjonction de sel";"398";"4,5";"10,4";"73,3";"5,88";"5,67";"67,5";"5,16";"0";"2,63";"2,24";"0,96";"0,046";"23,5";"-";"0,18";"1,3";"6,3";"22,5";"0,7";"121";"161";"< 3,35";"18,1";"7";"-";"-";"-";"4,7";"-";"-";"0";"0,66";"0,22";"8,5";"-";"0,94";"94";"0"
"produits céréaliers";"pains et viennoiseries";"biscottes et pains grillés";"Biscotte multicéréale";"393";"5,1";"11,8";"66,7";"7,22";"5,4";"61,3";"7,08";"0";"2,51";"2,34";"2";"1,51";"39,5";"947";"< 1";"2,3";"< 10";"57";"1,1";"233";"233";"< 5";"597";"1,5";"0";"< 50";"0";"0,66";"-";"-";"0";"0,16";"0,12";"1,6";"0,58";"0,16";"29";"0"
"produits céréaliers";"pains et viennoiseries";"biscottes et pains grillés";"Biscotte complète ou riche en fibres";"388";"4,2";"11,7";"67";"6,17";"4,32";"60,8";"8,84";"0";"2,61";"1,17";"0,67";"1,25";"40,6";"813";"< 1";"3,1";"< 10";"115";"2";"260";"350";"< 5";"492";"1,9";"-";"< 50";"-";"0,68";"-";"-";"-";"0,15";"0,13";"1,9";"0,74";"0,14";"26";"0"
"produits céréaliers";"pains et viennoiseries";"biscottes et pains grillés";"Crackers de table au froment";"447";"-";"7,75";"75";"12";"0,4";"70,8";"4,1";"0";"4,5";"-";"-";"1,5";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"600";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"produits céréaliers";"pains et viennoiseries";"biscottes et pains grillés";"Galette de riz soufflé complet";"384";"4,8";"7,32";"80,5";"3";"0,73";"71,7";"2,9";"0";"0,54";"1,17";"1,17";"0,18";"12";"159";"0,23";"1,1";"< 20";"160";"2,8";"410";"300";"< 20";"72,6";"1,8";"-";"-";"-";"1,01";"< 0,8";"-";"-";"0,088";"0,02";"1,26";"0,74";"0,18";"41,5";"-"
"produits céréaliers";"pains et viennoiseries";"biscottes et pains grillés";"Galettes multicéréales soufflées";"392";"2,45";"8,43";"82,4";"2,5";"0,98";"-";"3";"0";"0,33";"0,64";"0,7";"0,23";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"90,1";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"produits céréaliers";"pains et viennoiseries";"biscottes et pains grillés";"Pain grillé, tranches, au froment";"399";"3,65";"9,76";"74";"6,16";"5,28";"66,7";"4,34";"0";"2,49";"1,99";"0,86";"1,56";"29,3";"-";"0,18";"1,9";"4";"33,8";"0,7";"135";"175";"2";"616";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"0,1";"-";"-";"0"
"produits céréaliers";"pains et viennoiseries";"biscottes et pains grillés";"Pain grillé brioché, tranché, préemballé";"415";"4,45";"10,6";"70,8";"9,19";"11";"59";"3,58";"0";"4,18";"1,44";"0,98";"1,03";"-";"-";"-";"-";"-";"-";"-";"120";"-";"-";"409";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"produits céréaliers";"pains et viennoiseries";"biscottes et pains grillés";"Pain grillé suédois au froment";"398";"5,5";"8,89";"68,5";"8,25";"6,2";"56,9";"7,3";"0";"1,64";"3,73";"1,17";"1,06";"42,2";"765";"-";"1";"< 10";"23,4";"< 1";"120";"163";"< 5";"422";"< 1";"-";"< 50";"-";"0,86";"-";"-";"-";"0,2";"0,07";"1,4";"0,52";"0,14";"21";"-"
